cycle,state,district,margin,winner_party
2008,MD,06,18.97,R
2008,MD,07,-60.92,D
2008,MD,08,-53.39,D
2008,ME,01,-9.8,D
2008,ME,02,-34.87,D
2008,MI,01,-32.3,D
2008,MI,02,27.55,R
2008,MI,03,25.74,R
2008,MI,04,26.26,R
2008,MI,05,-43.4,D
2008,MI,06,20.3,R
2008,MI,07,-2.31,D
2008,MI,08,16.29,R
2008,MI,09,-9.45,D
2008,MI,10,35.13,R
2008,MI,11,6.04,R
2008,MI,12,-48.19,D
2008,MI,13,-55.06,D
2008,MI,14,-92.4,D
2008,MI,15,-45.75,D
2008,MN,01,-29.57,D
2008,MN,02,14.74,R
2008,MN,03,7.63,R
2008,MN,04,-37.13,D
2008,MN,05,-48.88,D
2008,MN,06,2.97,R
2008,MN,07,-44.53,D
2008,MN,08,-35.53,D
2008,MO,01,-86.86,D
2008,MO,02,26.87,R
2008,MO,03,-35.96,D
2008,MO,04,-31.82,D
2008,MO,05,-28.75,D
2008,MO,06,22.57,R
2008,MO,07,39.6,R
2008,MO,08,45.28,R
2008,MO,09,2.51,R
2008,MS,01,-10.59,D
2008,MS,02,-38.1,D
2008,MS,03,25.08,R
2008,MS,04,-49.07,D
2008,MT,01,31.72,R
2008,NC,01,-40.57,D
2008,NC,02,-35.66,D
2008,NC,03,31.8,R
2008,NC,04,-26.64,D
2008,NC,05,16.74,R
2008,NC,06,33.99,R
2008,NC,07,-37.69,D
2008,NC,08,-10.76,D
2008,NC,09,26.48,R
2008,NC,10,15.1,R
2008,NC,11,-26.13,D
2008,NC,12,-43.12,D
2008,NC,13,-31.87,D
2008,ND,01,-23.95,D
2008,NE,01,40.72,R
2008,NE,02,3.85,R
2008,NE,03,53.75,R
2008,NH,01,-5.9,D
2008,NH,02,-15.02,D
2008,NJ,01,-46.45,D
2008,NJ,02,19.97,R
2008,NJ,03,-4.15,D
2008,NJ,04,33.58,R
2008,NJ,05,13.47,R
2008,NJ,06,-35.34,D
2008,NJ,07,8.0,R
2008,NJ,08,-42.94,D
2008,NJ,09,-36.48,D
2008,NJ,10,-98.92,D
2008,NJ,11,24.84,R
2008,NJ,12,-27.8,D
2008,NJ,13,-53.61,D
2008,NM,01,-11.31,D
2008,NM,02,-11.92,D
2008,NM,03,-26.27,D
2008,NV,01,-39.32,D
2008,NV,02,10.39,R
2008,NV,03,-5.14,D
2008,NY,01,-12.8,D
2008,NY,02,-24.95,D
2008,NY,03,17.44,R
2008,NY,04,-22.55,D
2008,NY,05,-30.52,D
2008,NY,06,-67.12,D
2008,NY,07,-50.04,D
2008,NY,08,-45.51,D
2008,NY,09,-52.25,D
2008,NY,10,-64.21,D
2008,NY,11,-63.46,D
2008,NY,12,-56.7,D
2008,NY,13,-20.11,D
2008,NY,14,-48.45,D
2008,NY,15,-63.1,D
2008,NY,16,-70.43,D
2008,NY,17,-46.64,D
2008,NY,18,-31.17,D
2008,NY,19,-11.66,D
2008,NY,20,-23.62,D
2008,NY,21,-23.91,D
2008,NY,22,-24.36,D
2008,NY,23,19.42,R
2008,NY,24,-6.37,D
2008,NY,25,-12.92,D
2008,NY,26,4.71,R
2008,NY,27,-40.47,D
2008,NY,28,-41.71,D
2008,NY,29,-5.01,D
2008,OH,01,-4.99,D
2008,OH,02,7.38,R
2008,OH,03,26.64,R
2008,OH,04,30.34,R
2008,OH,05,28.18,R
2008,OH,06,-29.45,D
2008,OH,07,16.43,R
2008,OH,08,35.81,R
2008,OH,09,-48.75,D
2008,OH,10,-17.89,D
2008,OH,11,-70.51,D
2008,OH,12,12.55,R
2008,OH,13,-29.41,D
2008,OH,14,19.58,R
2008,OH,15,-0.76,D
2008,OH,16,-10.73,D
2008,OH,17,-56.29,D
2008,OH,18,-19.75,D
2008,OK,01,32.34,R
2008,OK,02,-40.94,D
2008,OK,03,46.15,R
2008,OK,04,36.81,R
2008,OK,05,31.78,R
2008,OR,01,-71.5,D
2008,OR,02,43.75,R
2008,OR,03,-53.71,D
2008,OR,04,-82.34,D
2008,OR,05,-15.92,D
2008,PA,01,-81.52,D
2008,PA,02,-77.86,D
2008,PA,03,-2.49,D
2008,PA,04,-11.72,D
2008,PA,05,15.68,R
2008,PA,06,4.2,R
2008,PA,07,-19.19,D
2008,PA,08,-15.14,D
2008,PA,09,27.85,R
2008,PA,10,-12.66,D
2008,PA,11,-3.25,D
2008,PA,12,-15.7,D
2008,PA,13,-28.26,D
2008,PA,14,-91.26,D
2008,PA,15,17.14,R
2008,PA,16,16.43,R
2008,PA,17,-27.36,D
2008,PA,18,28.13,R
2008,PA,19,33.29,R
2008,RI,01,-44.3,D
2008,RI,02,-40.22,D
2008,SC,01,4.04,R
2008,SC,02,7.56,R
2008,SC,03,29.46,R
2008,SC,04,23.18,R
2008,SC,05,-24.65,D
2008,SC,06,-35.01,D
2008,SD,01,-35.11,D
2008,TN,01,47.28,R
2008,TN,02,56.23,R
2008,TN,03,41.97,R
2008,TN,04,-20.95,D
2008,TN,05,-34.83,D
2008,TN,06,-74.42,D
2008,TN,07,37.17,R
2008,TN,08,-99.97,D
2008,TN,09,-87.85,D
2008,TX,01,87.58,R
2008,TX,02,88.92,R
2008,TX,03,21.71,R
2008,TX,04,39.52,R
2008,TX,05,83.59,R
2008,TX,06,26.41,R
2008,TX,07,13.54,R
2008,TX,08,47.77,R
2008,TX,09,-93.65,D
2008,TX,10,10.74,R
2008,TX,11,88.33,R
2008,TX,12,36.99,R
2008,TX,13,55.29,R
2008,TX,14,100.0,R
2008,TX,15,-33.76,D
2008,TX,16,-82.14,D
2008,TX,17,-7.48,D
2008,TX,18,-56.98,D
2008,TX,19,47.49,R
2008,TX,20,-46.72,D
2008,TX,21,80.0,R
2008,TX,22,7.07,R
2008,TX,23,-13.84,D
2008,TX,24,14.92,R
2008,TX,25,-35.38,D
2008,TX,26,23.74,R
2008,TX,27,-19.57,D
2008,TX,28,-39.48,D
2008,TX,29,-50.76,D
2008,TX,30,-66.62,D
2008,TX,31,23.69,R
2008,TX,32,16.68,R
2008,UT,01,34.38,R
2008,UT,02,-28.88,D
2008,UT,03,37.33,R
2008,VA,01,14.82,R
2008,VA,02,-4.94,D
2008,VA,03,-97.02,D
2008,VA,04,19.14,R
2008,VA,05,-0.23,D
2008,VA,06,24.96,R
2008,VA,07,25.62,R
2008,VA,08,-38.26,D
2008,VA,09,-97.07,D
2008,VA,10,19.97,R
2008,VA,11,-11.64,D
2008,VT,01,-83.25,D
2008,WA,01,-35.52,D
2008,WA,02,-24.78,D
2008,WA,03,-28.03,D
2008,WA,04,26.18,R
2008,WA,05,30.56,R
2008,WA,06,-33.73,D
2008,WA,07,-67.31,D
2008,WA,08,5.57,R
2008,WA,09,-30.89,D
2008,WI,01,29.28,R
2008,WI,02,-38.77,D
2008,WI,03,-28.75,D
2008,WI,04,-87.63,D
2008,WI,05,79.58,R
2008,WI,06,27.5,R
2008,WI,07,-21.65,D
2008,WI,08,-8.1,D
2008,WV,01,-99.93,D
2008,WV,02,14.14,R
2008,WV,03,-33.84,D
2008,WY,01,9.81,R
2010,AK,01,38.44,R
2010,AL,01,82.58,R
2010,AL,02,2.18,R
2010,AL,03,18.94,R
2010,AL,04,98.82,R
2010,AL,05,15.86,R
2010,AL,06,98.05,R
2010,AL,07,-44.94,D
2010,AR,01,8.31,R
2010,AR,02,19.64,R
2010,AR,03,44.87,R
2010,AR,04,-17.38,D
2010,AZ,01,5.99,R
2010,AZ,02,33.83,R
2010,AZ,03,11.09,R
2010,AZ,04,-39.41,D
2010,AZ,05,8.78,R
2010,AZ,06,37.31,R
2010,AZ,07,-6.0,D
2010,AZ,08,-1.47,D
2010,CA,01,-31.76,D
2010,CA,02,14.3,R
2010,CA,03,6.89,R
2010,CA,04,29.83,R
2010,CA,05,-46.77,D
2010,CA,06,-36.32,D
2010,CA,07,-36.65,D
2010,CA,08,-64.97,D
2010,CA,09,-73.5,D
2010,CA,10,-20.99,D
2010,CA,11,-1.11,D
2010,CA,12,-53.47,D
2010,CA,13,-44.23,D
2010,CA,14,-41.26,D
2010,CA,15,-35.19,D
2010,CA,16,-43.53,D
2010,CA,17,-36.8,D
2010,CA,18,-16.97,D
2010,CA,19,29.4,R
2010,CA,20,-3.41,D
2010,CA,21,100.0,R
2010,CA,22,98.76,R
2010,CA,23,-20.17,D
2010,CA,24,19.88,R
2010,CA,25,23.67,R
2010,CA,26,17.61,R
2010,CA,27,-30.3,D
2010,CA,28,-47.12,D
2010,CA,29,-32.79,D
2010,CA,30,-32.69,D
2010,CA,31,-67.64,D
2010,CA,32,-42.08,D
2010,CA,33,-72.16,D
2010,CA,34,-54.46,D
2010,CA,35,-58.67,D
2010,CA,36,-24.88,D
2010,CA,37,-45.13,D
2010,CA,38,-46.91,D
2010,CA,39,-30.67,D
2010,CA,40,33.58,R
2010,CA,41,26.43,R
2010,CA,42,30.35,R
2010,CA,43,-30.99,D
2010,CA,44,11.23,R
2010,CA,45,9.35,R
2010,CA,46,24.42,R
2010,CA,47,-13.71,D
2010,CA,48,23.49,R
2010,CA,49,31.3,R
2010,CA,50,17.7,R
2010,CA,51,-20.11,D
2010,CA,52,31.03,R
2010,CA,53,-28.26,D
2010,CO,01,-38.66,D
2010,CO,02,-19.51,D
2010,CO,03,4.34,R
2010,CO,04,11.12,R
2010,CO,05,36.48,R
2010,CO,06,34.22,R
2010,CO,07,-11.69,D
2010,CT,01,-20.55,D
2010,CT,02,-18.32,D
2010,CT,03,-27.39,D
2010,CT,04,-4.01,D
2010,CT,05,-7.1,D
2010,DE,01,-15.74,D
2010,FL,01,80.0,R
2010,FL,02,12.25,R
2010,FL,03,-29.15,D
2010,FL,04,77.21,R
2010,FL,05,34.86,R
2010,FL,06,71.46,R
2010,FL,07,38.06,R
2010,FL,08,17.9,R
2010,FL,09,42.87,R
2010,FL,10,31.84,R
2010,FL,11,-19.27,D
2010,FL,12,7.0,R
2010,FL,13,37.72,R
2010,FL,14,41.43,R
2010,FL,15,29.46,R
2010,FL,16,33.76,R
2010,FL,17,-86.21,D
2010,FL,18,37.77,R
2010,FL,19,-25.28,D
2010,FL,20,-22.05,D
2010,FL,22,8.73,R
2010,FL,23,-58.23,D
2010,FL,24,19.32,R
2010,FL,25,9.56,R
2010,GA,01,43.26,R
2010,GA,02,-2.88,D
2010,GA,03,38.96,R
2010,GA,04,-49.33,D
2010,GA,05,-47.44,D
2010,GA,06,99.91,R
2010,GA,07,34.14,R
2010,GA,08,5.39,R
2010,GA,09,100.0,R
2010,GA,10,34.72,R
2010,GA,11,100.0,R
2010,GA,12,-13.17,D
2010,GA,13,-38.86,D
2010,HI,01,-6.46,D
2010,HI,02,-46.87,D
2010,IA,01,-2.0,D
2010,IA,02,-5.07,D
2010,IA,03,-4.25,D
2010,IA,04,33.67,R
2010,IA,05,33.4,R
2010,ID,01,9.74,R
2010,ID,02,44.42,R
2010,IL,01,-64.49,D
2010,IL,02,-66.69,D
2010,IL,03,-45.4,D
2010,IL,04,-63.04,D
2010,IL,05,-45.25,D
2010,IL,06,27.29,R
2010,IL,07,-65.42,D
2010,IL,08,0.14,R
2010,IL,09,-35.2,D
2010,IL,10,2.16,R
2010,IL,11,14.7,R
2010,IL,12,-23.3,D
2010,IL,13,27.62,R
2010,IL,14,6.27,R
2010,IL,15,28.64,R
2010,IL,16,33.96,R
2010,IL,17,9.62,R
2010,IL,18,43.33,R
2010,IL,19,42.45,R
2010,IN,01,-19.93,D
2010,IN,02,-1.34,D
2010,IN,03,29.65,R
2010,IN,04,42.29,R
2010,IN,05,36.75,R
2010,IN,06,36.65,R
2010,IN,07,-21.09,D
2010,IN,08,20.12,R
2010,IN,09,10.06,R
2010,KS,01,50.92,R
2010,KS,02,30.8,R
2010,KS,03,19.74,R
2010,KS,04,22.34,R
2010,KY,01,42.49,R
2010,KY,02,35.77,R
2010,KY,03,-10.67,D
2010,KY,04,38.95,R
2010,KY,05,54.85,R
2010,KY,06,-0.27,D
2010,MA,01,-25.12,D
2010,MA,02,-14.73,D
2010,MA,03,-17.29,D
2010,MA,04,-10.54,D
2010,MA,05,-12.59,D
2010,MA,06,-13.86,D
2010,MA,07,-32.93,D
2010,MA,08,-98.05,D
2010,MA,09,-42.23,D
2010,MA,10,-4.49,D
2010,MD,01,12.1,R
2010,MD,02,-30.93,D
2010,MD,03,-25.06,D
2010,MD,04,-67.06,D
2010,MD,05,-29.64,D
2010,MD,06,28.23,R
2010,MD,07,-52.34,D
2010,MD,08,-48.26,D
2010,ME,01,-13.64,D
2010,ME,02,-10.26,D
2010,MI,01,11.08,R
2010,MI,02,33.65,R
2010,MI,03,22.21,R
2010,MI,04,35.69,R
2010,MI,05,-8.7,D
2010,MI,06,28.39,R
2010,MI,07,4.78,R
2010,MI,08,29.75,R
2010,MI,09,-2.54,D
2010,MI,10,46.95,R
2010,MI,11,20.78,R
2010,MI,12,-26.11,D
2010,MI,13,-60.93,D
2010,MI,14,-56.89,D
2010,MI,15,-16.73,D
2010,MN,01,-5.29,D
2010,MN,02,26.72,R
2010,MN,03,22.23,R
2010,MN,04,-24.46,D
2010,MN,05,-43.55,D
2010,MN,06,12.72,R
2010,MN,07,-17.6,D
2010,MN,08,1.59,R
2010,MO,01,-49.93,D
2010,MO,02,38.78,R
2010,MO,03,-2.29,D
2010,MO,04,5.31,R
2010,MO,05,-9.14,D
2010,MO,06,38.91,R
2010,MO,07,33.03,R
2010,MO,08,36.8,R
2010,MO,09,77.36,R
2010,MS,01,14.46,R
2010,MS,02,-23.83,D
2010,MS,03,36.8,R
2010,MS,04,5.1,R
2010,MT,01,26.57,R
2010,NC,01,-18.62,D
2010,NC,02,0.78,R
2010,NC,03,46.11,R
2010,NC,04,-14.32,D
2010,NC,05,31.77,R
2010,NC,06,50.42,R
2010,NC,07,-7.36,D
2010,NC,08,-9.34,D
2010,NC,09,37.93,R
2010,NC,10,42.35,R
2010,NC,11,-8.69,D
2010,NC,12,-29.74,D
2010,NC,13,-11.0,D
2010,ND,01,9.84,R
2010,NE,01,42.55,R
2010,NE,02,21.61,R
2010,NE,03,52.23,R
2010,NH,01,11.62,R
2010,NH,02,1.58,R
2010,NJ,01,-28.39,D
2010,NJ,02,34.57,R
2010,NJ,03,2.71,R
2010,NJ,04,41.53,R
2010,NJ,05,32.15,R
2010,NJ,06,-11.04,D
2010,NJ,07,18.75,R
2010,NJ,08,-26.52,D
2010,NJ,09,-22.88,D
2010,NJ,10,-72.35,D
2010,NJ,11,36.68,R
2010,NJ,12,-7.15,D
2010,NJ,13,-51.07,D
2010,NM,01,-3.61,D
2010,NM,02,10.81,R
2010,NM,03,-13.97,D
2010,NV,01,-26.46,D
2010,NV,02,30.64,R
2010,NV,03,0.65,R
2010,NY,01,-9.91,D
2010,NY,02,-20.67,D
2010,NY,03,43.24,R
2010,NY,04,-14.27,D
2010,NY,05,-29.26,D
2010,NY,06,-67.26,D
2010,NY,07,-58.69,D
2010,NY,08,-48.44,D
2010,NY,09,-24.88,D
2010,NY,10,-73.47,D
2010,NY,11,-76.19,D
2010,NY,12,-79.1,D
2010,NY,13,-3.77,D
2010,NY,14,-50.01,D
2010,NY,15,-63.4,D
2010,NY,16,-83.23,D
2010,NY,17,-47.12,D
2010,NY,18,-29.41,D
2010,NY,19,-4.65,D
2010,NY,20,1.53,R
2010,NY,21,-24.92,D
2010,NY,22,-11.95,D
2010,NY,23,-4.7,D
2010,NY,24,-2.07,D
2010,NY,25,-10.47,D
2010,NY,26,43.8,R
2010,NY,27,-27.23,D
2010,NY,28,-33.85,D
2010,NY,29,3.36,R
2010,OH,01,5.51,R
2010,OH,02,23.8,R
2010,OH,03,36.22,R
2010,OH,04,46.75,R
2010,OH,05,41.35,R
2010,OH,06,5.03,R
2010,OH,07,29.92,R
2010,OH,08,35.34,R
2010,OH,09,-18.71,D
2010,OH,10,-9.18,D
2010,OH,11,-65.86,D
2010,OH,12,14.81,R
2010,OH,13,-11.46,D
2010,OH,14,33.47,R
2010,OH,15,12.87,R
2010,OH,16,10.82,R
2010,OH,17,-23.81,D
2010,OH,18,13.37,R
2010,OK,01,76.8,R
2010,OK,02,-13.05,D
2010,OK,03,55.99,R
2010,OK,05,27.99,R
2010,OR,01,-12.8,D
2010,OR,02,48.05,R
2010,OR,03,-45.46,D
2010,OR,04,-10.92,D
2010,OR,05,-5.29,D
2010,PA,01,-100.0,D
2010,PA,02,-78.6,D
2010,PA,03,11.44,R
2010,PA,04,-1.63,D
2010,PA,05,40.46,R
2010,PA,06,14.2,R
2010,PA,07,10.97,R
2010,PA,08,7.05,R
2010,PA,09,46.12,R
2010,PA,10,10.35,R
2010,PA,11,9.4,R
2010,PA,12,-1.56,D
2010,PA,13,-12.68,D
2010,PA,14,-40.61,D
2010,PA,15,14.55,R
2010,PA,16,30.77,R
2010,PA,17,-11.0,D
2010,PA,18,34.66,R
2010,PA,19,48.6,R
2010,RI,01,-6.05,D
2010,RI,02,-28.07,D
2010,SC,01,36.69,R
2010,SC,02,9.72,R
2010,SC,03,29.56,R
2010,SC,04,34.66,R
2010,SC,05,10.31,R
2010,SC,06,-26.45,D
2010,SD,01,2.23,R
2010,TN,01,63.72,R
2010,TN,02,67.13,R
2010,TN,03,28.78,R
2010,TN,04,18.51,R
2010,TN,05,-14.15,D
2010,TN,06,37.87,R
2010,TN,07,47.62,R
2010,TN,08,20.19,R
2010,TN,09,-48.88,D
2010,TX,01,89.73,R
2010,TX,02,88.61,R
2010,TX,03,34.94,R
2010,TX,04,51.19,R
2010,TX,05,43.01,R
2010,TX,06,34.71,R
2010,TX,07,81.45,R
2010,TX,08,63.02,R
2010,TX,09,-52.86,D
2010,TX,10,31.62,R
2010,TX,11,65.4,R
2010,TX,12,46.72,R
2010,TX,13,87.05,R
2010,TX,14,51.98,R
2010,TX,15,-14.14,D
2010,TX,16,-21.5,D
2010,TX,17,25.23,R
2010,TX,18,-42.9,D
2010,TX,19,58.72,R
2010,TX,20,-29.17,D
2010,TX,21,41.01,R
2010,TX,22,37.68,R
2010,TX,23,4.95,R
2010,TX,24,81.57,R
2010,TX,25,-7.99,D
2010,TX,26,36.36,R
2010,TX,27,0.75,R
2010,TX,28,-14.39,D
2010,TX,29,-30.52,D
2010,TX,30,-54.09,D
2010,TX,31,82.54,R
2010,TX,32,27.73,R
2010,UT,01,45.27,R
2010,UT,02,-4.43,D
2010,UT,03,49.38,R
2010,VA,01,29.09,R
2010,VA,02,10.67,R
2010,VA,03,-42.83,D
2010,VA,04,24.88,R
2010,VA,05,3.82,R
2010,VA,06,76.27,R
2010,VA,07,25.1,R
2010,VA,08,-23.73,D
2010,VA,09,4.81,R
2010,VA,10,28.06,R
2010,VA,11,-0.43,D
2010,VT,01,-32.54,D
2010,WA,01,-15.33,D
2010,WA,02,-2.14,D
2010,WA,03,5.94,R
2010,WA,04,35.28,R
2010,WA,05,27.33,R
2010,WA,06,-16.08,D
2010,WA,07,-82.97,D
2010,WA,08,4.1,R
2010,WA,09,-9.7,D
2010,WI,01,38.11,R
2010,WI,02,-23.61,D
2010,WI,03,-3.8,D
2010,WI,04,-39.41,D
2010,WI,05,41.96,R
2010,WI,06,41.39,R
2010,WI,07,7.68,R
2010,WI,08,9.64,R
2010,WV,01,0.8,R
2010,WV,02,38.77,R
2010,WV,03,-12.08,D
2010,WY,01,45.01,R
2012,AK,01,35.32,R
2012,AL,01,97.86,R
2012,AL,02,27.29,R
2012,AL,03,28.17,R
2012,AL,04,48.07,R
2012,AL,05,30.01,R
2012,AL,06,42.52,R
2012,AL,07,-51.76,D
2012,AR,01,17.1,R
2012,AR,02,15.71,R
2012,AR,03,75.9,R
2012,AR,04,22.84,R
2012,AZ,01,-3.65,D
2012,AZ,02,-0.84,D
2012,AZ,03,-21.22,D
2012,AZ,04,38.46,R
2012,AZ,05,34.38,R
2012,AZ,06,27.98,R
2012,AZ,07,-81.74,D
2012,AZ,08,28.29,R
2012,AZ,09,-4.1,D
2012,CA,01,14.77,R
2012,CA,02,-42.49,D
2012,CA,03,-8.46,D
2012,CA,04,22.22,R
2012,CA,05,-48.94,D
2012,CA,06,-50.1,D
2012,CA,07,-3.36,D
2012,CA,08,100.0,R
2012,CA,09,-11.11,D
2012,CA,10,5.42,R
2012,CA,11,-39.46,D
2012,CA,12,-70.17,D
2012,CA,13,-86.78,D
2012,CA,14,-57.83,D
2012,CA,15,-100.0,D
2012,CA,16,-14.82,D
2012,CA,17,-47.09,D
2012,CA,18,-40.98,D
2012,CA,19,-46.47,D
2012,CA,20,-48.14,D
2012,CA,21,15.52,R
2012,CA,22,23.76,R
2012,CA,23,73.22,R
2012,CA,24,-10.19,D
2012,CA,25,9.56,R
2012,CA,26,-5.38,D
2012,CA,27,-27.96,D
2012,CA,28,-52.97,D
2012,CA,29,-74.05,D
2012,CA,30,-100.0,D
2012,CA,31,100.0,R
2012,CA,32,-31.4,D
2012,CA,33,-53.96,D
2012,CA,34,-71.23,D
2012,CA,35,-100.0,D
2012,CA,36,-5.88,D
2012,CA,37,-72.83,D
2012,CA,38,-35.09,D
2012,CA,39,15.58,R
2012,CA,40,-100.0,D
2012,CA,41,-17.94,D
2012,CA,42,21.19,R
2012,CA,43,-100.0,D
2012,CA,44,-100.0,D
2012,CA,45,16.92,R
2012,CA,46,-27.75,D
2012,CA,47,-13.12,D
2012,CA,48,21.96,R
2012,CA,49,16.33,R
2012,CA,50,35.38,R
2012,CA,51,-42.96,D
2012,CA,52,-2.36,D
2012,CA,53,-22.86,D
2012,CO,01,-41.46,D
2012,CO,02,-17.11,D
2012,CO,03,12.29,R
2012,CO,04,21.68,R
2012,CO,05,64.98,R
2012,CO,06,2.04,R
2012,CO,07,-12.73,D
2012,CT,01,-37.2,D
2012,CT,02,-33.78,D
2012,CT,03,-42.37,D
2012,CT,04,-16.98,D
2012,CT,05,-3.06,D
2012,DE,01,-30.97,D
2012,FL,01,42.46,R
2012,FL,02,5.46,R
2012,FL,03,32.27,R
2012,FL,04,76.07,R
2012,FL,05,-44.5,D
2012,FL,06,14.45,R
2012,FL,07,17.42,R
2012,FL,08,21.37,R
2012,FL,09,-25.04,D
2012,FL,10,3.48,R
2012,FL,11,28.95,R
2012,FL,12,30.54,R
2012,FL,13,15.14,R
2012,FL,14,-40.5,D
2012,FL,16,7.22,R
